SIREN,Nombre etablissements,dont ouverts,SIRET,Dénomination sociale,Nom complet,Adresse,Latitude,Longitude,Dirigeants,Finances
788058030,900,816,78805803010130,ADOMA,ADOMA,610 RUE DE LA GARE 62680 MERICOURT,50.403367,2.874864,"[{'nom': 'AUBERT', 'prenoms': 'DELPHINE', 'annee_de_naissance': '1967', 'date_de_naissance': '1967-11', 'qualite': 'Autre', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'BALLIGAND', 'prenoms': 'JEAN-PIERRE', 'annee_de_naissance': '1950', 'date_de_naissance': '1950-05', 'qualite': 'Administrateur', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'BALLU', 'prenoms': 'EMMANUEL ALAIN', 'annee_de_naissance': '1968', 'date_de_naissance': '1968-07', 'qualite': 'Directeur Général', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'BENNIS', 'prenoms': 'LAMYAA', 'annee_de_naissance': '1977', 'date_de_naissance': '1977-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'BERTHET', 'prenoms': 'LAURA', 'annee_de_naissance': '1988', 'date_de_naissance': '1988-10', 'qualite': None, 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'nom': 'BESANCENOT', 'prenoms': 'HUGUES ANTOINE LOUIS', 'annee_de_naissance': '1955', 'date_de_naissance': '1955-04', 'qualite': ""Président du conseil d'administration"", 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'GORLIN', 'prenoms': 'SEBASTIEN FERNAND GILBERT', 'annee_de_naissance': '1978', 'date_de_naissance': '1978-06', 'qualite': 'Autre', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'LAURENT', 'prenoms': 'BRIGITTE MICHELE', 'annee_de_naissance': '1964', 'date_de_naissance': '1964-10', 'qualite': 'Administrateur', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'LE HAN', 'prenoms': 'GILDAS JEAN LOUIS', 'annee_de_naissance': '1977', 'date_de_naissance': '1977-08', 'qualite': 'Administrateur', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'PACAUD', 'prenoms': 'LUDOVIC CHRISTOPHE', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-08', 'qualite': 'Autre', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'PECOURT', 'prenoms': 'VERONIQUE MARIE MARTINE', 'annee_de_naissance': '1966', 'date_de_naissance': '1966-10', 'qualite': 'Administrateur', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'PROVOST', 'prenoms': 'PAULINE SERVANE SANDRINE', 'annee_de_naissance': '1996', 'date_de_naissance': '1996-05', 'qualite': 'Autre', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'FRÉMONT (TACHÊNE)', 'prenoms': 'ANNE', 'annee_de_naissance': '1967', 'date_de_naissance': '1967-01', 'qualite': 'Administrateur', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '470801168', 'denomination': 'CDC HABITAT', 'qualite': 'Administrateur', 'type_dirigeant': 'personne morale'}, {'siren': '784824153', 'denomination': 'MAZARS', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '824538557', 'denomination': 'ACTION LOGEMENT IMMOBILIER', 'qualite': 'Administrateur', 'type_dirigeant': 'personne morale'}]","{'2022': {'ca': 470263000, 'resultat_net': 3595000}}"
334159472,1207,636,33415947207404,ANSAMBLE,ANSAMBLE,TEREOS 64 RUE DE LA SUCRERIE 62175 BOIRY-SAINTE-RICTRUDE,50.206607,2.75905,"[{'nom': 'MOROT', 'prenoms': 'PATRICE', 'annee_de_naissance': '1966', 'date_de_naissance': '1966-01', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'TRABUCHET', 'prenoms': 'CHRISTOPHE ROBERT', 'annee_de_naissance': '1976', 'date_de_naissance': '1976-07', 'qualite': 'Directeur général délégué', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '524959905', 'denomination': 'ANSAMBLE INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}, {'siren': '652044371', 'denomination': 'SALUSTRO REYDEL', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '672006483', 'denomination': 'PRICEWATERHOUSECOOPERS AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '775726417', 'denomination': 'KPMG SA', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2022': {'ca': 208749725, 'resultat_net': -9037375}}"
334159472,1207,636,33415947207776,ANSAMBLE,ANSAMBLE,BP 417 LA ZONE INDUSTRIELLE 62000 ARRAS,47.2278728,6.0450726,"[{'nom': 'MOROT', 'prenoms': 'PATRICE', 'annee_de_naissance': '1966', 'date_de_naissance': '1966-01', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'TRABUCHET', 'prenoms': 'CHRISTOPHE ROBERT', 'annee_de_naissance': '1976', 'date_de_naissance': '1976-07', 'qualite': 'Directeur général délégué', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '524959905', 'denomination': 'ANSAMBLE INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}, {'siren': '652044371', 'denomination': 'SALUSTRO REYDEL', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '672006483', 'denomination': 'PRICEWATERHOUSECOOPERS AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '775726417', 'denomination': 'KPMG SA', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2022': {'ca': 208749725, 'resultat_net': -9037375}}"
334159472,1207,636,33415947208634,ANSAMBLE,ANSAMBLE,31 RUE RENE CASSIN 62223 SAINT-LAURENT-BLANGY,50.309314,2.805346,"[{'nom': 'MOROT', 'prenoms': 'PATRICE', 'annee_de_naissance': '1966', 'date_de_naissance': '1966-01', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'TRABUCHET', 'prenoms': 'CHRISTOPHE ROBERT', 'annee_de_naissance': '1976', 'date_de_naissance': '1976-07', 'qualite': 'Directeur général délégué', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '524959905', 'denomination': 'ANSAMBLE INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}, {'siren': '652044371', 'denomination': 'SALUSTRO REYDEL', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '672006483', 'denomination': 'PRICEWATERHOUSECOOPERS AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '775726417', 'denomination': 'KPMG SA', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2022': {'ca': 208749725, 'resultat_net': -9037375}}"
334159472,1207,636,33415947207412,ANSAMBLE,ANSAMBLE,CENTRE DES IMPOTS D'ARRAS 10 RUE DIDEROT 62000 ARRAS,50.297018,2.734934,"[{'nom': 'MOROT', 'prenoms': 'PATRICE', 'annee_de_naissance': '1966', 'date_de_naissance': '1966-01', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'TRABUCHET', 'prenoms': 'CHRISTOPHE ROBERT', 'annee_de_naissance': '1976', 'date_de_naissance': '1976-07', 'qualite': 'Directeur général délégué', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '524959905', 'denomination': 'ANSAMBLE INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}, {'siren': '652044371', 'denomination': 'SALUSTRO REYDEL', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '672006483', 'denomination': 'PRICEWATERHOUSECOOPERS AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '775726417', 'denomination': 'KPMG SA', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2022': {'ca': 208749725, 'resultat_net': -9037375}}"
334159472,1207,636,33415947207420,ANSAMBLE,ANSAMBLE,ENERSYS RUE ALEXANDER FLEMING 62000 ARRAS,50.286016,2.809345,"[{'nom': 'MOROT', 'prenoms': 'PATRICE', 'annee_de_naissance': '1966', 'date_de_naissance': '1966-01', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'nom': 'TRABUCHET', 'prenoms': 'CHRISTOPHE ROBERT', 'annee_de_naissance': '1976', 'date_de_naissance': '1976-07', 'qualite': 'Directeur général délégué', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '524959905', 'denomination': 'ANSAMBLE INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}, {'siren': '652044371', 'denomination': 'SALUSTRO REYDEL', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '672006483', 'denomination': 'PRICEWATERHOUSECOOPERS AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '775726417', 'denomination': 'KPMG SA', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2022': {'ca': 208749725, 'resultat_net': -9037375}}"
834895930,625,516,83489593000149,HANA GROUP FRANCE,HANA GROUP FRANCE,165 ROUTE DE MEURCHIN 62220 CARVIN,50.504419,2.929734,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593001303,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ CORA 1115 AVENUE DE LA LIBERATION 62700 BRUAY-LA-BUISSIERE,50.494475,2.573646,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593001311,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ CORA RN 47 ROUTE DE LA BASSEE 62880 VENDIN-LE-VIEIL,50.461331,2.815225,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593001329,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ AUCHAN AVENUE ROGER SALENGRO 62100 CALAIS,50.944484,1.823607,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593001758,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ AUCHAN 225 AVENUE WINSTON CHURCHILL 62000 ARRAS,50.299947,2.739103,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593001766,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ AUCHAN 483 RUE BENJAMIN MOLOISE 62400 BETHUNE,50.523422,2.628581,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593001782,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ AUCHAN RIVES DE L'AA 2 AVENUE DES FRAIS FONDS 62219 LONGUENESSE,50.738791,2.271802,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593001857,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ AUCHAN RTE NATIONALE 43 62950 NOYELLES-GODAULT,50.41882,2.983788,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593003564,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ LECLERC BD INDUSTRIEL 62230 OUTREAU,50.700055,1.608899,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
834895930,625,516,83489593003861,HANA GROUP FRANCE,HANA GROUP FRANCE,CHEZ LECLERC RUE DE L'ABBAYE 62218 LOISON-SOUS-LENS,50.441313,2.868184,"[{'nom': 'CHRIQUI', 'prenoms': 'SAMI DANIEL', 'annee_de_naissance': '1963', 'date_de_naissance': '1963-02', 'qualite': 'Commissaire aux comptes suppléant', 'nationalite': 'FRANÇAISE', 'type_dirigeant': 'personne physique'}, {'siren': '798824074', 'denomination': 'YUMA AUDIT', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '810668145', 'denomination': 'HANA GROUP', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2019': {'ca': 1312965, 'resultat_net': 89114}}"
338253131,1436,501,33825313102064,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),ECOLE DU VENT DE BISE RUE 8 MAI 1945 62800 LIEVIN,50.416137,2.760588,"[{'nom': 'NERON BERGER (BERGER)', 'prenoms': 'SOPHIE ANNE MARIE', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '775726417', 'denomination': 'KPMG S.A', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2024': {'ca': 297342635, 'resultat_net': -5662621}}"
338253131,1436,501,33825313103765,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),RESTAURANT MAIRIE PLACE JEAN TAILLIEZ 62710 COURRIERES,50.458661,2.945661,"[{'nom': 'NERON BERGER (BERGER)', 'prenoms': 'SOPHIE ANNE MARIE', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '775726417', 'denomination': 'KPMG S.A', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2024': {'ca': 297342635, 'resultat_net': -5662621}}"
338253131,1436,501,33825313106958,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),RESTAURANT SCOLAIRE AUCHY PLACE JEAN JAURES 62138 AUCHY-LES-MINES,50.511537,2.786546,"[{'nom': 'NERON BERGER (BERGER)', 'prenoms': 'SOPHIE ANNE MARIE', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '775726417', 'denomination': 'KPMG S.A', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2024': {'ca': 297342635, 'resultat_net': -5662621}}"
338253131,1436,501,33825313107741,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),CUISINE CENTRALE 33 BOULEVARD EMILE BASLY 62300 LENS,50.429887,2.826925,"[{'nom': 'NERON BERGER (BERGER)', 'prenoms': 'SOPHIE ANNE MARIE', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '775726417', 'denomination': 'KPMG S.A', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2024': {'ca': 297342635, 'resultat_net': -5662621}}"
338253131,1436,501,33825313108277,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),CENTRE CULINAIRE 3 AV NORMANDIE NIEMEN 62640 MONTIGNY EN GOHELLE,50.437132,2.926385,"[{'nom': 'NERON BERGER (BERGER)', 'prenoms': 'SOPHIE ANNE MARIE', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '775726417', 'denomination': 'KPMG S.A', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2024': {'ca': 297342635, 'resultat_net': -5662621}}"
338253131,1436,501,33825313109556,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),L615-6223 67 AVENUE CHARLES DE GAULLE 62200 BOULOGNE-SUR-MER,50.730017,1.618983,"[{'nom': 'NERON BERGER (BERGER)', 'prenoms': 'SOPHIE ANNE MARIE', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '775726417', 'denomination': 'KPMG S.A', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2024': {'ca': 297342635, 'resultat_net': -5662621}}"
338253131,1436,501,33825313111180,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES,SOCIETE FRANCAISE DE RESTAURATION ET SERVICES (SODEXO ECOLES & UNIVERSITES DEL APPRO LES PETITS GASTRONOMES SODEXO ENSEIGNEMENT SUPERIEUR) (SFRS),COLLEGE ET LYCEE NAZARETH 84 RUE DE MAQUETRA 62280 SAINT-MARTIN-BOULOGNE,50.728365,1.625007,"[{'nom': 'NERON BERGER (BERGER)', 'prenoms': 'SOPHIE ANNE MARIE', 'annee_de_naissance': '1972', 'date_de_naissance': '1972-06', 'qualite': 'Président de SAS', 'nationalite': 'Française', 'type_dirigeant': 'personne physique'}, {'siren': '775726417', 'denomination': 'KPMG S.A', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}]","{'2024': {'ca': 297342635, 'resultat_net': -5662621}}"
433957693,644,446,43395769302160,SANTE RESTAURATION SERVICES,SANTE RESTAURATION SERVICES (ANTHEMIS),POLYCLINIQUE DU TERNOIS 55 RUE DE ROSEMONT 62130 SAINT-POL-SUR-TERNOISE,50.386911,2.337117,"[{'siren': '341012656', 'denomination': 'AUDIT ET CONSEIL UNION', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '702017591', 'denomination': 'SOGEC AUDIT', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '812330348', 'denomination': 'SANTE RESTAURATION SERVICES INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 98961980, 'resultat_net': 1787974}}"
433957693,644,446,43395769304166,SANTE RESTAURATION SERVICES,SANTE RESTAURATION SERVICES (ANTHEMIS),CENTRE HOSPITALIER DU TERNOIS RUE D'HESDIN 62130 GAUCHIN-VERLOINGT,50.378091,2.323346,"[{'siren': '341012656', 'denomination': 'AUDIT ET CONSEIL UNION', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '702017591', 'denomination': 'SOGEC AUDIT', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '812330348', 'denomination': 'SANTE RESTAURATION SERVICES INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 98961980, 'resultat_net': 1787974}}"
433957693,644,446,43395769304174,SANTE RESTAURATION SERVICES,SANTE RESTAURATION SERVICES (ANTHEMIS),EHPAD LES POMMIERS RUE DES AYRES 62270 FREVENT,50.281701,2.296933,"[{'siren': '341012656', 'denomination': 'AUDIT ET CONSEIL UNION', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '702017591', 'denomination': 'SOGEC AUDIT', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '812330348', 'denomination': 'SANTE RESTAURATION SERVICES INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 98961980, 'resultat_net': 1787974}}"
433957693,644,446,43395769304273,SANTE RESTAURATION SERVICES,SANTE RESTAURATION SERVICES (ANTHEMIS),EHPAD SAINTE MARIE 415 RUE DE CLARQUES 62129 ECQUES,50.667601,2.283859,"[{'siren': '341012656', 'denomination': 'AUDIT ET CONSEIL UNION', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '702017591', 'denomination': 'SOGEC AUDIT', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '812330348', 'denomination': 'SANTE RESTAURATION SERVICES INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 98961980, 'resultat_net': 1787974}}"
433957693,644,446,43395769304299,SANTE RESTAURATION SERVICES,SANTE RESTAURATION SERVICES (ANTHEMIS),MAPA DU PAYS DE LUMBRES 1 RUE DE LA GARE 62380 NIELLES-LES-BLEQUIN,50.675564,2.034487,"[{'siren': '341012656', 'denomination': 'AUDIT ET CONSEIL UNION', 'qualite': 'Commissaire aux comptes titulaire', 'type_dirigeant': 'personne morale'}, {'siren': '702017591', 'denomination': 'SOGEC AUDIT', 'qualite': 'Commissaire aux comptes suppléant', 'type_dirigeant': 'personne morale'}, {'siren': '812330348', 'denomination': 'SANTE RESTAURATION SERVICES INVESTISSEMENTS', 'qualite': 'Président de SAS', 'type_dirigeant': 'personne morale'}]","{'2023': {'ca': 98961980, 'resultat_net': 1787974}}"
